time_us,time_dif_us,data_type,value_1,value_2,value_3,value_4
381642443.0,9016.0,1.0,0.63,0.55,-0.29,-0.47
381645427.0,2984.0,0.0,-25.72,-11.05,-20.96,0
381652443.0,7016.0,1.0,0.64,0.55,-0.3,-0.45
381655427.0,2984.0,0.0,-15.99,-6.98,-28.85,0
381660443.0,5016.0,1.0,0.64,0.56,-0.31,-0.43
381663427.0,2984.0,0.0,-11.27,-4.85,-32.26,0
381670443.0,7016.0,1.0,0.63,0.57,-0.32,-0.41
381673427.0,2984.0,0.0,-7.27,-2.49,-35.01,0
381682443.0,9016.0,1.0,0.63,0.58,-0.34,-0.4
381685427.0,2984.0,0.0,-2.52,-1.63,-36.93,0
381692443.0,7016.0,1.0,0.63,0.58,-0.36,-0.38
381695427.0,2984.0,0.0,8.22,-3.76,-36.78,0
381699443.0,4016.0,1.0,0.62,0.59,-0.37,-0.36
381702427.0,2984.0,0.0,12.75,-2.32,-36.35,0
381710443.0,8016.0,1.0,0.61,0.6,-0.39,-0.34
381713427.0,2984.0,0.0,16.42,0.09,-35.98,0
381722443.0,9016.0,1.0,0.6,0.6,-0.42,-0.33
381725427.0,2984.0,0.0,20.13,2.16,-34.94,0
381732443.0,7016.0,1.0,0.59,0.6,-0.44,-0.31
381735427.0,2984.0,0.0,25.74,2.34,-31.34,0
381740443.0,5016.0,1.0,0.58,0.6,-0.46,-0.3
381743427.0,2984.0,0.0,27.62,1.27,-28.31,0
381750443.0,7016.0,1.0,0.57,0.6,-0.49,-0.29
381753427.0,2984.0,0.0,28.93,1.04,-24.85,0
381762443.0,9016.0,1.0,0.55,0.6,-0.51,-0.29
381765427.0,2984.0,0.0,29.02,0.57,-21.79,0
381772443.0,7016.0,1.0,0.54,0.59,-0.53,-0.28
381775427.0,2984.0,0.0,27.11,-1.49,-15.62,0
381779443.0,4016.0,1.0,0.53,0.58,-0.55,-0.28
381782427.0,2984.0,0.0,25.95,-0.85,-13.24,0
381790443.0,8016.0,1.0,0.52,0.58,-0.56,-0.28
381793427.0,2984.0,0.0,25.88,-0.05,-11.35,0
381802443.0,9016.0,1.0,0.5,0.57,-0.58,-0.28
381805427.0,2984.0,0.0,27.44,0.17,-9.58,0
381812443.0,7016.0,1.0,0.49,0.56,-0.6,-0.29
381815427.0,2984.0,0.0,31.3,1.04,-6.3,0
381819443.0,4016.0,1.0,0.48,0.55,-0.62,-0.29
381822427.0,2984.0,0.0,32.53,-0.68,-4.05,0
381830443.0,8016.0,1.0,0.46,0.55,-0.63,-0.3
381833427.0,2984.0,0.0,33.02,-3.15,-1.3,0
381845443.0,12016.0,1.0,0.45,0.54,-0.64,-0.31
381850427.0,4984.0,0.0,28.9,-8.85,5.78,0
381853443.0,3016.0,1.0,0.43,0.54,-0.65,-0.32
381856427.0,2984.0,0.0,28.86,-9.1,5.86,0
381860443.0,4016.0,1.0,0.42,0.54,-0.65,-0.34
381863427.0,2984.0,0.0,26.99,-10.84,8.0,0
381870443.0,7016.0,1.0,0.41,0.54,-0.65,-0.36
381873427.0,2984.0,0.0,25.42,-12.36,10.13,0
381879443.0,6016.0,1.0,0.4,0.54,-0.65,-0.37
381882427.0,2984.0,0.0,23.28,-12.93,12.99,0
381890443.0,8016.0,1.0,0.39,0.54,-0.64,-0.38
381893427.0,2984.0,0.0,22.16,-12.98,13.74,0
381900443.0,7016.0,1.0,0.38,0.54,-0.64,-0.4
381903427.0,2984.0,0.0,20.7,-14.05,14.6,0
381910443.0,7016.0,1.0,0.37,0.54,-0.63,-0.42
381913427.0,2984.0,0.0,18.48,-15.27,15.2,0
381925443.0,12016.0,1.0,0.37,0.54,-0.62,-0.43
381929427.0,3984.0,0.0,9.56,-16.31,14.28,0
381932443.0,3016.0,1.0,0.36,0.54,-0.61,-0.45
381935427.0,2984.0,0.0,9.44,-16.66,14.0,0
381940443.0,5016.0,1.0,0.36,0.54,-0.59,-0.47
381943427.0,2984.0,0.0,6.46,-16.98,13.0,0
381950443.0,7016.0,1.0,0.36,0.54,-0.58,-0.49
381953427.0,2984.0,0.0,3.72,-17.06,11.54,0
381960443.0,7016.0,1.0,0.36,0.54,-0.56,-0.51
381963427.0,2984.0,0.0,-0.17,-15.6,8.24,0
381970443.0,7016.0,1.0,0.36,0.55,-0.54,-0.53
381973427.0,2984.0,0.0,-2.05,-15.3,6.35,0
381982443.0,9016.0,1.0,0.36,0.55,-0.52,-0.55
381985427.0,2984.0,0.0,-4.09,-14.98,4.71,0
381992443.0,7016.0,1.0,0.37,0.55,-0.49,-0.57
381995427.0,2984.0,0.0,-6.04,-14.97,3.25,0
382000443.0,5016.0,1.0,0.37,0.55,-0.47,-0.58
382003427.0,2984.0,0.0,-10.13,-14.61,1.1,0
382010443.0,7016.0,1.0,0.38,0.55,-0.44,-0.6
382013427.0,2984.0,0.0,-12.08,-14.24,-0.23,0
382022443.0,9016.0,1.0,0.39,0.55,-0.42,-0.61
382025427.0,2984.0,0.0,-13.56,-13.66,-1.36,0
382033443.0,8016.0,1.0,0.4,0.55,-0.39,-0.62
382036427.0,2984.0,0.0,-14.67,-11.91,-2.45,0
382040443.0,4016.0,1.0,0.41,0.55,-0.36,-0.63
382043427.0,2984.0,0.0,-14.81,-10.54,-3.3,0
382050443.0,7016.0,1.0,0.42,0.55,-0.34,-0.64
382053427.0,2984.0,0.0,-14.91,-9.48,-3.85,0
382060443.0,7016.0,1.0,0.43,0.54,-0.32,-0.65
382063427.0,2984.0,0.0,-15.19,-8.38,-4.36,0
382070443.0,7016.0,1.0,0.45,0.54,-0.3,-0.65
382073427.0,2984.0,0.0,-15.97,-6.59,-4.08,0
382085443.0,12016.0,1.0,0.47,0.53,-0.28,-0.65
382089427.0,3984.0,0.0,-16.18,-5.67,-3.73,0
382092443.0,3016.0,1.0,0.48,0.53,-0.27,-0.65
382095427.0,2984.0,0.0,-15.9,-5.52,-3.96,0
382100443.0,5016.0,1.0,0.5,0.52,-0.25,-0.64
382103427.0,2984.0,0.0,-15.82,-5.47,-4.23,0
382110443.0,7016.0,1.0,0.52,0.51,-0.24,-0.64
382113427.0,2984.0,0.0,-14.6,-5.29,-4.23,0
382120443.0,7016.0,1.0,0.53,0.51,-0.23,-0.64
382123427.0,2984.0,0.0,-13.24,-5.0,-4.34,0
382130443.0,7016.0,1.0,0.55,0.51,-0.22,-0.63
382133427.0,2984.0,0.0,-11.47,-4.24,-4.69,0
382140443.0,7016.0,1.0,0.56,0.51,-0.21,-0.62
382143427.0,2984.0,0.0,-9.72,-3.27,-5.0,0
382150443.0,7016.0,1.0,0.58,0.5,-0.21,-0.61
382153427.0,2984.0,0.0,-7.48,-2.0,-5.96,0
382165443.0,12016.0,1.0,0.59,0.5,-0.2,-0.6
382169427.0,3984.0,0.0,-6.15,-3.11,-6.83,0
382172443.0,3016.0,1.0,0.6,0.5,-0.2,-0.59
382175427.0,2984.0,0.0,-5.62,-3.39,-7.23,0
382180443.0,5016.0,1.0,0.62,0.49,-0.2,-0.58
382183427.0,2984.0,0.0,-4.74,-3.2,-7.56,0
382190443.0,7016.0,1.0,0.63,0.49,-0.2,-0.57
382193427.0,2984.0,0.0,-3.82,-2.62,-7.78,0
382200443.0,7016.0,1.0,0.64,0.49,-0.2,-0.56
382203427.0,2984.0,0.0,-2.23,-1.43,-7.89,0
382211443.0,8016.0,1.0,0.65,0.49,-0.2,-0.54
382214427.0,2984.0,0.0,-0.77,-0.44,-8.05,0
382220443.0,6016.0,1.0,0.66,0.49,-0.21,-0.53
382223427.0,2984.0,0.0,0.81,-0.27,-8.1,0
382230443.0,7016.0,1.0,0.67,0.49,-0.21,-0.52
382233427.0,2984.0,0.0,0.53,-0.39,-8.02,0
382242443.0,9016.0,1.0,0.67,0.49,-0.22,-0.51
382245427.0,2984.0,0.0,-0.02,-0.2,-7.98,0
382252443.0,7016.0,1.0,0.68,0.49,-0.22,-0.5
382255427.0,2984.0,0.0,-0.57,-0.04,-7.93,0
382260443.0,5016.0,1.0,0.68,0.49,-0.23,-0.49
382263427.0,2984.0,0.0,-1.54,-0.3,-7.79,0
382270443.0,7016.0,1.0,0.69,0.49,-0.23,-0.48
382273427.0,2984.0,0.0,-1.79,-0.61,-7.64,0
382280443.0,7016.0,1.0,0.69,0.49,-0.24,-0.47
382283427.0,2984.0,0.0,-1.58,-0.76,-7.54,0
382290443.0,7016.0,1.0,0.69,0.5,-0.25,-0.46
382293427.0,2984.0,0.0,-1.45,-1.06,-7.42,0
382300443.0,7016.0,1.0,0.69,0.5,-0.25,-0.45
382303427.0,2984.0,0.0,-0.98,-1.87,-7.26,0
382310443.0,7016.0,1.0,0.7,0.5,-0.26,-0.44
382313427.0,2984.0,0.0,-0.74,-1.93,-7.08,0
382320443.0,7016.0,1.0,0.7,0.5,-0.27,-0.43
382323427.0,2984.0,0.0,-0.38,-1.73,-6.91,0
382331443.0,8016.0,1.0,0.7,0.51,-0.28,-0.42
382334427.0,2984.0,0.0,0.02,-0.89,-7.07,0
382346443.0,12016.0,1.0,0.7,0.51,-0.29,-0.41
382351443.0,5000.0,1.0,0.7,0.51,-0.3,-0.4
382354427.0,2984.0,0.0,0.23,0.79,-8.03,0
382360443.0,6016.0,1.0,0.7,0.52,-0.31,-0.39
382363427.0,2984.0,0.0,0.22,0.27,-7.83,0
382370443.0,7016.0,1.0,0.69,0.52,-0.32,-0.38
382373427.0,2984.0,0.0,1.18,-1.07,-7.6,0
382380443.0,7016.0,1.0,0.69,0.53,-0.33,-0.37
382383427.0,2984.0,0.0,2.24,-0.96,-7.36,0
382390443.0,7016.0,1.0,0.68,0.53,-0.34,-0.37
382393427.0,2984.0,0.0,3.35,-0.46,-7.16,0
382400443.0,7016.0,1.0,0.68,0.54,-0.35,-0.36
382403427.0,2984.0,0.0,4.35,0.49,-7.24,0
382410443.0,7016.0,1.0,0.67,0.55,-0.36,-0.35
382413427.0,2984.0,0.0,6.51,1.79,-7.39,0
382425443.0,12016.0,1.0,0.66,0.55,-0.37,-0.34
382429427.0,3984.0,0.0,7.95,1.93,-7.09,0
382432443.0,3016.0,1.0,0.66,0.56,-0.38,-0.34
382435427.0,2984.0,0.0,7.94,2.07,-6.83,0
382440443.0,5016.0,1.0,0.65,0.56,-0.39,-0.33
382443427.0,2984.0,0.0,8.36,1.7,-6.29,0
382450443.0,7016.0,1.0,0.64,0.57,-0.4,-0.33
382453427.0,2984.0,0.0,8.04,0.82,-5.66,0
382460443.0,7016.0,1.0,0.64,0.57,-0.41,-0.32
382463427.0,2984.0,0.0,7.58,0.43,-5.12,0
382470443.0,7016.0,1.0,0.63,0.57,-0.42,-0.32
382473427.0,2984.0,0.0,7.48,0.32,-4.83,0
382480443.0,7016.0,1.0,0.62,0.57,-0.43,-0.32
382483427.0,2984.0,0.0,7.88,0.69,-4.52,0
382490443.0,7016.0,1.0,0.62,0.58,-0.44,-0.31
382493427.0,2984.0,0.0,9.02,1.66,-4.07,0
382505443.0,12016.0,1.0,0.61,0.58,-0.45,-0.31
382509427.0,3984.0,0.0,10.0,2.73,-3.75,0
382512443.0,3016.0,1.0,0.6,0.58,-0.46,-0.31
382515427.0,2984.0,0.0,10.1,2.78,-3.39,0
382520443.0,5016.0,1.0,0.59,0.58,-0.47,-0.31
382523427.0,2984.0,0.0,10.13,2.83,-3.18,0
382530443.0,7016.0,1.0,0.58,0.58,-0.48,-0.31
382533427.0,2984.0,0.0,9.54,2.09,-2.36,0
382540443.0,7016.0,1.0,0.58,0.58,-0.48,-0.31
382543427.0,2984.0,0.0,8.88,1.39,-1.93,0
382550443.0,7016.0,1.0,0.57,0.58,-0.49,-0.31
382553427.0,2984.0,0.0,8.1,0.59,-1.55,0
382560443.0,7016.0,1.0,0.56,0.58,-0.5,-0.32
382563427.0,2984.0,0.0,7.54,-0.11,-1.3,0
382570443.0,7016.0,1.0,0.55,0.58,-0.51,-0.32
382573427.0,2984.0,0.0,7.37,-1.23,-0.55,0
382585443.0,12016.0,1.0,0.54,0.57,-0.52,-0.32
382589427.0,3984.0,0.0,8.28,-2.03,0.4,0
382592443.0,3016.0,1.0,0.54,0.57,-0.53,-0.32
382595427.0,2984.0,0.0,8.75,-1.99,0.96,0
382600443.0,5016.0,1.0,0.53,0.57,-0.53,-0.33
382603427.0,2984.0,0.0,9.07,-2.12,1.29,0
382610443.0,7016.0,1.0,0.52,0.57,-0.54,-0.33
382613427.0,2984.0,0.0,8.97,-2.23,1.82,0
382620443.0,7016.0,1.0,0.51,0.57,-0.54,-0.34
382623427.0,2984.0,0.0,8.59,-2.29,2.14,0
382631443.0,8016.0,1.0,0.51,0.57,-0.54,-0.34
382634427.0,2984.0,0.0,7.96,-2.07,2.27,0
382640443.0,6016.0,1.0,0.5,0.57,-0.55,-0.35
382643427.0,2984.0,0.0,6.68,-1.89,2.62,0
382650443.0,7016.0,1.0,0.5,0.57,-0.55,-0.35
382653427.0,2984.0,0.0,6.02,-2.14,3.03,0
382660443.0,7016.0,1.0,0.49,0.57,-0.55,-0.36
382663427.0,2984.0,0.0,5.58,-2.41,3.32,0
382671443.0,8016.0,1.0,0.49,0.57,-0.55,-0.37
382674427.0,2984.0,0.0,5.34,-2.62,3.58,0
382680443.0,6016.0,1.0,0.48,0.57,-0.56,-0.37
382683427.0,2984.0,0.0,5.04,-2.44,3.9,0
382690443.0,7016.0,1.0,0.48,0.56,-0.56,-0.38
382693427.0,2984.0,0.0,4.91,-2.4,4.05,0
382703443.0,10016.0,1.0,0.47,0.56,-0.56,-0.38
382706427.0,2984.0,0.0,4.77,-2.21,4.11,0
382713443.0,7016.0,1.0,0.47,0.56,-0.56,-0.39
382716427.0,2984.0,0.0,4.7,-1.85,4.27,0
382720443.0,4016.0,1.0,0.46,0.56,-0.55,-0.4
382723427.0,2984.0,0.0,4.44,-1.62,4.16,0
382730443.0,7016.0,1.0,0.46,0.57,-0.55,-0.41
382733427.0,2984.0,0.0,4.18,-1.53,4.02,0
382740443.0,7016.0,1.0,0.46,0.57,-0.55,-0.42
382743427.0,2984.0,0.0,3.68,-1.66,4.03,0
382751443.0,8016.0,1.0,0.45,0.57,-0.54,-0.43
382754427.0,2984.0,0.0,3.18,-2.08,4.06,0
382760443.0,6016.0,1.0,0.45,0.57,-0.54,-0.43
382763427.0,2984.0,0.0,2.39,-2.34,3.93,0
382771443.0,8016.0,1.0,0.45,0.57,-0.53,-0.44
382774427.0,2984.0,0.0,2.13,-2.39,3.71,0
382781443.0,7016.0,1.0,0.45,0.57,-0.52,-0.45
382784427.0,2984.0,0.0,1.99,-2.46,3.53,0
382791443.0,7016.0,1.0,0.45,0.57,-0.52,-0.46
382794427.0,2984.0,0.0,1.8,-2.25,3.21,0
382800443.0,6016.0,1.0,0.45,0.57,-0.51,-0.47
382803427.0,2984.0,0.0,1.78,-2.35,2.92,0
382811443.0,8016.0,1.0,0.45,0.57,-0.51,-0.47
382814427.0,2984.0,0.0,1.54,-2.44,2.81,0
382823443.0,9016.0,1.0,0.45,0.57,-0.5,-0.48
382826427.0,2984.0,0.0,1.21,-2.54,2.71,0
382833443.0,7016.0,1.0,0.45,0.57,-0.49,-0.49
382836427.0,2984.0,0.0,0.45,-2.87,2.78,0
382840443.0,4016.0,1.0,0.45,0.57,-0.48,-0.5
382843427.0,2984.0,0.0,-0.05,-2.96,2.57,0
382850443.0,7016.0,1.0,0.45,0.57,-0.47,-0.5
382853427.0,2984.0,0.0,-0.51,-3.01,2.4,0
382861443.0,8016.0,1.0,0.45,0.57,-0.46,-0.51
382864427.0,2984.0,0.0,-0.73,-2.97,2.18,0
382870443.0,6016.0,1.0,0.45,0.57,-0.45,-0.52
382873427.0,2984.0,0.0,-1.02,-2.75,1.83,0
382881443.0,8016.0,1.0,0.45,0.57,-0.44,-0.53
382884427.0,2984.0,0.0,-1.02,-2.95,1.64,0
382891443.0,7016.0,1.0,0.45,0.57,-0.43,-0.54
382894427.0,2984.0,0.0,-1.31,-3.15,1.45,0
382900443.0,6016.0,1.0,0.46,0.57,-0.42,-0.54
382903427.0,2984.0,0.0,-1.67,-3.2,1.26,0
382913443.0,10016.0,1.0,0.46,0.56,-0.41,-0.55
382916427.0,2984.0,0.0,-2.49,-3.09,0.98,0
382920443.0,4016.0,1.0,0.46,0.56,-0.4,-0.55
382923427.0,2984.0,0.0,-3.04,-2.99,0.72,0
382930443.0,7016.0,1.0,0.47,0.56,-0.39,-0.56
382933427.0,2984.0,0.0,-3.34,-2.82,0.59,0
382941443.0,8016.0,1.0,0.47,0.56,-0.38,-0.56
382944427.0,2984.0,0.0,-3.69,-2.57,0.34,0
382951443.0,7016.0,1.0,0.48,0.56,-0.37,-0.57
382954427.0,2984.0,0.0,-4.15,-1.91,0.07,0
382961443.0,7016.0,1.0,0.48,0.55,-0.36,-0.57
382964427.0,2984.0,0.0,-4.16,-1.67,-0.1,0
382971443.0,7016.0,1.0,0.49,0.55,-0.35,-0.57
382974427.0,2984.0,0.0,-4.01,-1.83,-0.07,0
382980443.0,6016.0,1.0,0.49,0.55,-0.35,-0.58
382983427.0,2984.0,0.0,-3.95,-1.98,-0.11,0
382993443.0,10016.0,1.0,0.5,0.55,-0.34,-0.58
382996427.0,2984.0,0.0,-3.75,-2.32,-0.14,0
383000443.0,4016.0,1.0,0.5,0.55,-0.33,-0.58
383003427.0,2984.0,0.0,-3.64,-2.41,-0.2,0
383011443.0,8016.0,1.0,0.51,0.55,-0.32,-0.58
383014427.0,2984.0,0.0,-3.6,-2.34,-0.28,0
383020443.0,6016.0,1.0,0.51,0.55,-0.32,-0.58
383023427.0,2984.0,0.0,-3.29,-1.72,-0.35,0
383031443.0,8016.0,1.0,0.52,0.55,-0.31,-0.58
383034427.0,2984.0,0.0,-2.98,-1.47,-0.52,0
383041443.0,7016.0,1.0,0.52,0.55,-0.3,-0.58
383044427.0,2984.0,0.0,-2.6,-1.13,-0.72,0
383051443.0,7016.0,1.0,0.53,0.55,-0.29,-0.58
383054427.0,2984.0,0.0,-2.26,-1.16,-0.84,0
383060443.0,6016.0,1.0,0.53,0.55,-0.29,-0.58
383063427.0,2984.0,0.0,-1.89,-1.45,-1.07,0
383070443.0,7016.0,1.0,0.53,0.55,-0.28,-0.58
383073427.0,2984.0,0.0,-1.59,-1.64,-1.19,0
383081443.0,8016.0,1.0,0.54,0.55,-0.28,-0.58
383084427.0,2984.0,0.0,-1.38,-1.58,-1.21,0
383091443.0,7016.0,1.0,0.54,0.55,-0.27,-0.58
383094427.0,2984.0,0.0,-1.0,-1.4,-1.23,0
383101443.0,7016.0,1.0,0.55,0.55,-0.27,-0.57
383104427.0,2984.0,0.0,-0.56,-0.77,-1.22,0
383111443.0,7016.0,1.0,0.55,0.55,-0.26,-0.57
383114427.0,2984.0,0.0,-0.65,-0.77,-1.21,0
383123443.0,9016.0,1.0,0.56,0.55,-0.25,-0.57
383126427.0,2984.0,0.0,-0.78,-0.74,-1.28,0
383133443.0,7016.0,1.0,0.56,0.55,-0.25,-0.57
383136427.0,2984.0,0.0,-1.1,-0.7,-1.39,0
383140443.0,4016.0,1.0,0.57,0.54,-0.24,-0.57
383143427.0,2984.0,0.0,-2.07,-0.88,-1.62,0
383151443.0,8016.0,1.0,0.57,0.54,-0.24,-0.57
383154427.0,2984.0,0.0,-2.51,-1.13,-1.7,0
383161443.0,7016.0,1.0,0.58,0.54,-0.24,-0.56
383164427.0,2984.0,0.0,-2.75,-1.36,-1.74,0
383171443.0,7016.0,1.0,0.58,0.54,-0.23,-0.56
383174427.0,2984.0,0.0,-3.13,-1.29,-1.71,0
383181443.0,7016.0,1.0,0.59,0.54,-0.23,-0.56
383184427.0,2984.0,0.0,-3.01,-1.32,-1.64,0
383191443.0,7016.0,1.0,0.59,0.54,-0.23,-0.55
383194427.0,2984.0,0.0,-2.89,-1.12,-1.55,0
383201443.0,7016.0,1.0,0.6,0.54,-0.22,-0.55
383204427.0,2984.0,0.0,-2.69,-0.82,-1.59,0
383211443.0,7016.0,1.0,0.6,0.54,-0.22,-0.55
383214427.0,2984.0,0.0,-2.23,-0.41,-1.76,0
383221443.0,7016.0,1.0,0.6,0.54,-0.22,-0.54
383224427.0,2984.0,0.0,-2.24,-0.27,-2.01,0
383231443.0,7016.0,1.0,0.61,0.54,-0.22,-0.54
383234427.0,2984.0,0.0,-2.32,-0.25,-2.17,0
383241443.0,7016.0,1.0,0.61,0.54,-0.22,-0.54
383244427.0,2984.0,0.0,-2.49,-0.16,-2.37,0
383250443.0,6016.0,1.0,0.62,0.54,-0.22,-0.53
383253427.0,2984.0,0.0,-2.65,-0.14,-2.5,0
383265443.0,12016.0,1.0,0.62,0.54,-0.21,-0.53
383268427.0,2984.0,0.0,-2.73,-0.09,-2.66,0
383272443.0,4016.0,1.0,0.62,0.54,-0.21,-0.52
383275427.0,2984.0,0.0,-2.72,-0.04,-2.66,0
383281443.0,6016.0,1.0,0.63,0.54,-0.21,-0.52
383284427.0,2984.0,0.0,-2.61,-0.11,-2.65,0
383291443.0,7016.0,1.0,0.63,0.54,-0.22,-0.52
383294427.0,2984.0,0.0,-2.43,-0.52,-2.33,0
383301443.0,7016.0,1.0,0.63,0.54,-0.22,-0.51
383304427.0,2984.0,0.0,-2.26,-0.55,-2.27,0
383311443.0,7016.0,1.0,0.63,0.54,-0.22,-0.51
383314427.0,2984.0,0.0,-2.12,-0.31,-2.23,0
383321443.0,7016.0,1.0,0.63,0.54,-0.22,-0.51
383324427.0,2984.0,0.0,-2.06,-0.1,-2.28,0
383331443.0,7016.0,1.0,0.64,0.54,-0.22,-0.5
383334427.0,2984.0,0.0,-1.88,-0.08,-2.38,0
383341443.0,7016.0,1.0,0.64,0.54,-0.22,-0.5
383344427.0,2984.0,0.0,-2.02,-0.04,-2.37,0
383351443.0,7016.0,1.0,0.64,0.54,-0.22,-0.49
383354427.0,2984.0,0.0,-2.24,-0.06,-2.32,0
383361443.0,7016.0,1.0,0.65,0.54,-0.22,-0.49
383364427.0,2984.0,0.0,-2.31,-0.15,-1.99,0
383371443.0,7016.0,1.0,0.65,0.54,-0.23,-0.48
383374427.0,2984.0,0.0,-2.25,-0.19,-1.74,0
383381443.0,7016.0,1.0,0.65,0.54,-0.23,-0.48
383384427.0,2984.0,0.0,-2.25,-0.18,-1.75,0
383391443.0,7016.0,1.0,0.65,0.54,-0.24,-0.47
383394427.0,2984.0,0.0,-2.24,-0.36,-1.66,0
383401443.0,7016.0,1.0,0.66,0.54,-0.24,-0.47
383404427.0,2984.0,0.0,-2.38,-0.58,-1.76,0
383411443.0,7016.0,1.0,0.66,0.54,-0.24,-0.46
383414427.0,2984.0,0.0,-2.48,-0.45,-1.88,0
383421443.0,7016.0,1.0,0.66,0.54,-0.25,-0.46
383424427.0,2984.0,0.0,-2.39,-0.36,-2.05,0
383431443.0,7016.0,1.0,0.67,0.54,-0.25,-0.45
383434427.0,2984.0,0.0,-2.23,-0.31,-2.17,0
383446443.0,12016.0,1.0,0.67,0.54,-0.26,-0.45
383450427.0,3984.0,0.0,-1.64,-0.61,-2.5,0
383453443.0,3016.0,1.0,0.67,0.54,-0.26,-0.44
383456427.0,2984.0,0.0,-1.68,-0.48,-2.45,0
383461443.0,5016.0,1.0,0.67,0.54,-0.27,-0.44
383464427.0,2984.0,0.0,-1.55,-0.58,-2.37,0
383471443.0,7016.0,1.0,0.67,0.54,-0.27,-0.43
383474427.0,2984.0,0.0,-1.3,-0.69,-2.33,0
383481443.0,7016.0,1.0,0.67,0.54,-0.28,-0.43
383484427.0,2984.0,0.0,-0.84,-0.83,-2.75,0
383491443.0,7016.0,1.0,0.67,0.54,-0.28,-0.42
383494427.0,2984.0,0.0,-0.63,-0.98,-2.81,0
383501443.0,7016.0,1.0,0.67,0.54,-0.29,-0.42
383504427.0,2984.0,0.0,-0.46,-1.17,-3.06,0
383511443.0,7016.0,1.0,0.67,0.54,-0.3,-0.41
383514427.0,2984.0,0.0,-0.26,-1.16,-3.18,0
383521443.0,7016.0,1.0,0.67,0.54,-0.3,-0.41
383524427.0,2984.0,0.0,0.14,-0.84,-3.44,0
383531443.0,7016.0,1.0,0.67,0.55,-0.31,-0.4
383534427.0,2984.0,0.0,0.34,-0.82,-3.58,0
383541443.0,7016.0,1.0,0.66,0.55,-0.32,-0.4
383544427.0,2984.0,0.0,0.77,-0.83,-3.66,0
383551443.0,7016.0,1.0,0.66,0.55,-0.33,-0.39
383554427.0,2984.0,0.0,1.74,-0.78,-3.93,0
383561443.0,7016.0,1.0,0.66,0.55,-0.33,-0.38
383564427.0,2984.0,0.0,2.07,-0.57,-3.92,0
383571443.0,7016.0,1.0,0.66,0.56,-0.34,-0.38
383575427.0,3984.0,0.0,2.28,-0.17,-3.99,0
383582443.0,7016.0,1.0,0.65,0.56,-0.35,-0.37
383585427.0,2984.0,0.0,2.57,0.2,-4.02,0
383595443.0,10016.0,1.0,0.65,0.56,-0.36,-0.36
383598427.0,2984.0,0.0,2.98,0.75,-4.01,0
383602443.0,4016.0,1.0,0.65,0.56,-0.37,-0.36
383605427.0,2984.0,0.0,3.17,1.18,-3.95,0
383611443.0,6016.0,1.0,0.64,0.57,-0.37,-0.35
383614427.0,2984.0,0.0,3.24,1.34,-3.71,0
383621443.0,7016.0,1.0,0.64,0.57,-0.38,-0.35
383624427.0,2984.0,0.0,3.29,1.35,-3.46,0
383631443.0,7016.0,1.0,0.64,0.57,-0.39,-0.34
383634427.0,2984.0,0.0,3.49,0.92,-3.16,0
383641443.0,7016.0,1.0,0.63,0.57,-0.4,-0.34
383644427.0,2984.0,0.0,3.46,0.72,-2.91,0
383651443.0,7016.0,1.0,0.63,0.57,-0.4,-0.33
383654427.0,2984.0,0.0,3.63,0.67,-2.73,0
383661443.0,7016.0,1.0,0.63,0.57,-0.41,-0.33
383664427.0,2984.0,0.0,3.83,1.21,-2.77,0
383671443.0,7016.0,1.0,0.62,0.57,-0.42,-0.33
383674427.0,2984.0,0.0,4.34,1.6,-2.87,0
383681443.0,7016.0,1.0,0.62,0.58,-0.43,-0.33
383684427.0,2984.0,0.0,4.52,1.4,-2.65,0
383691443.0,7016.0,1.0,0.61,0.58,-0.43,-0.32
383694427.0,2984.0,0.0,4.64,1.05,-2.32,0
383703443.0,9016.0,1.0,0.61,0.58,-0.44,-0.32
383706427.0,2984.0,0.0,4.78,0.94,-2.12,0
383714443.0,8016.0,1.0,0.6,0.58,-0.45,-0.32
383717427.0,2984.0,0.0,4.82,0.97,-2.06,0
383721443.0,4016.0,1.0,0.6,0.58,-0.45,-0.32
383724427.0,2984.0,0.0,4.84,0.91,-1.91,0
383732443.0,8016.0,1.0,0.59,0.58,-0.46,-0.33
383735427.0,2984.0,0.0,4.93,0.78,-1.71,0
383741443.0,6016.0,1.0,0.59,0.58,-0.47,-0.33
383744427.0,2984.0,0.0,4.94,0.74,-1.45,0
383751443.0,7016.0,1.0,0.58,0.57,-0.47,-0.33
383754427.0,2984.0,0.0,4.87,0.75,-1.27,0
383761443.0,7016.0,1.0,0.58,0.57,-0.48,-0.33
383764427.0,2984.0,0.0,4.7,0.6,-1.11,0
383771443.0,7016.0,1.0,0.57,0.57,-0.48,-0.33
383774427.0,2984.0,0.0,4.51,0.5,-0.91,0
383781443.0,7016.0,1.0,0.57,0.57,-0.49,-0.33
383784427.0,2984.0,0.0,4.29,0.19,-0.68,0
383791443.0,7016.0,1.0,0.56,0.57,-0.5,-0.34
383794427.0,2984.0,0.0,4.22,-0.25,-0.45,0
383801443.0,7016.0,1.0,0.56,0.57,-0.5,-0.34
383804427.0,2984.0,0.0,4.14,-0.59,-0.11,0
383811443.0,7016.0,1.0,0.55,0.57,-0.5,-0.34
383814427.0,2984.0,0.0,4.11,-0.93,0.16,0
383826443.0,12016.0,1.0,0.55,0.57,-0.51,-0.35
